transaction_id,city,transaction_date,card_type,exp_type,gender,amount
1452,Greater Mumbai,06-03-2015,Platinum,Food,F,10561.00
1453,Ahmedabad,18-07-2014,Platinum,Food,F,167731.00
1454,Greater Mumbai,27-02-2014,Silver,Food,F,285278.00
1455,Greater Mumbai,16-08-2014,Platinum,Food,M,120872.00
1456,Delhi,19-11-2014,Platinum,Food,F,230248.00
1457,Bengaluru,30-05-2014,Platinum,Food,M,178023.00
1458,Delhi,25-12-2014,Platinum,Food,M,190596.00
1459,Greater Mumbai,12-11-2014,Silver,Food,F,28393.00
1460,Delhi,30-11-2013,Gold,Food,M,12912.00
1461,Greater Mumbai,22-05-2015,Silver,Food,F,198735.00
1462,Bengaluru,09-07-2014,Gold,Food,M,204192.00
1463,Delhi,02-03-2014,Gold,Food,F,134861.00
1464,Bengaluru,04-04-2015,Gold,Food,F,35948.00
1465,Greater Mumbai,16-10-2013,Platinum,Food,M,147588.00
1466,Delhi,15-02-2015,Platinum,Food,F,296617.00
1467,Delhi,19-04-2015,Platinum,Food,M,117543.00
1468,Delhi,15-04-2015,Signature,Food,M,200079.00
1469,Greater Mumbai,07-03-2014,Signature,Food,M,254660.00
1470,Delhi,11-08-2014,Platinum,Food,M,217111.00
1471,Delhi,14-01-2014,Signature,Food,M,55986.00
1472,Ahmedabad,02-11-2014,Silver,Food,F,105550.00
1473,Greater Mumbai,29-10-2014,Gold,Food,F,218728.00
1474,Bengaluru,09-03-2014,Silver,Food,M,26914.00
1475,Greater Mumbai,05-11-2014,Platinum,Food,M,257242.00
1476,Bengaluru,26-01-2014,Platinum,Food,F,150126.00
1477,Bengaluru,22-09-2014,Silver,Food,F,113220.00
1478,Ahmedabad,21-04-2015,Silver,Food,M,181913.00
1479,Bengaluru,27-06-2014,Platinum,Food,M,191433.00
1480,Delhi,31-10-2013,Signature,Food,M,61684.00
1481,Bengaluru,02-03-2014,Platinum,Food,M,259073.00
1482,Greater Mumbai,15-11-2014,Gold,Food,M,160077.00
1483,Bengaluru,18-12-2014,Silver,Food,M,17774.00
1484,Bengaluru,14-02-2015,Signature,Food,M,138345.00
1485,Delhi,22-11-2013,Silver,Food,F,129695.00
1486,Greater Mumbai,14-04-2015,Signature,Food,M,275861.00
1487,Greater Mumbai,04-12-2014,Gold,Food,F,77327.00
1488,Bengaluru,02-12-2013,Platinum,Food,F,108132.00
1489,Greater Mumbai,28-01-2015,Platinum,Food,M,129565.00
1490,Ahmedabad,27-03-2015,Platinum,Food,M,141292.00
1491,Ahmedabad,09-01-2014,Gold,Food,M,224328.00
1492,Bengaluru,26-05-2015,Platinum,Food,M,223595.00
1493,Bengaluru,14-08-2014,Platinum,Food,M,171954.00
1494,Ahmedabad,19-02-2015,Silver,Food,M,112840.00
1495,Ahmedabad,20-02-2015,Silver,Food,F,81284.00
1496,Bengaluru,02-12-2013,Silver,Food,M,206702.00
1497,Delhi,28-08-2014,Signature,Food,M,267378.00
1498,Greater Mumbai,11-04-2014,Platinum,Food,M,225187.00
1499,Delhi,19-11-2014,Platinum,Food,F,286760.00
1500,Ahmedabad,30-10-2013,Signature,Food,F,156754.00
1501,Greater Mumbai,22-01-2015,Signature,Food,M,291525.00
1502,Ahmedabad,06-05-2014,Signature,Food,F,32787.00
1503,Bengaluru,31-10-2013,Signature,Food,F,157079.00
1504,Bengaluru,09-03-2015,Silver,Food,M,292012.00
1505,Greater Mumbai,12-03-2015,Platinum,Food,M,221959.00
1506,Delhi,22-12-2013,Gold,Food,F,44684.00
1507,Ahmedabad,01-11-2013,Signature,Food,F,46798.00
1508,Greater Mumbai,10-05-2014,Platinum,Food,M,291612.00
1509,Ahmedabad,10-05-2014,Platinum,Food,F,27562.00
1510,Delhi,20-02-2015,Signature,Food,M,269997.00
1511,Greater Mumbai,30-12-2013,Signature,Food,F,208894.00
1512,Ahmedabad,05-04-2015,Gold,Food,F,170152.00
1513,Greater Mumbai,02-11-2013,Gold,Food,M,225966.00
1514,Delhi,13-02-2014,Silver,Food,M,229833.00
1515,Bengaluru,03-08-2014,Gold,Food,F,28243.00
1516,Delhi,16-04-2015,Silver,Food,F,242728.00
1517,Ahmedabad,13-05-2015,Platinum,Food,F,116446.00
1518,Greater Mumbai,02-01-2014,Signature,Food,M,13705.00
1519,Greater Mumbai,20-08-2014,Platinum,Food,F,45763.00
1520,Ahmedabad,31-03-2014,Platinum,Food,F,287078.00
1521,Delhi,09-04-2014,Silver,Food,M,41778.00
1522,Delhi,04-10-2013,Gold,Food,M,281924.00
1523,Greater Mumbai,22-10-2013,Silver,Food,F,234204.00
1524,Bengaluru,28-01-2014,Gold,Food,M,193947.00
1525,Greater Mumbai,15-01-2015,Silver,Food,M,82828.00
1526,Ahmedabad,21-12-2014,Signature,Food,F,35850.00
1527,Bengaluru,19-12-2013,Platinum,Food,F,179096.00
1528,Bengaluru,06-07-2014,Silver,Food,F,158016.00
1529,Ahmedabad,05-08-2014,Gold,Food,F,238194.00
1530,Ahmedabad,27-05-2014,Silver,Food,F,179401.00
1531,Ahmedabad,06-03-2014,Platinum,Food,F,176516.00
1532,Greater Mumbai,12-07-2014,Gold,Food,F,225027.00
1533,Delhi,04-10-2014,Signature,Food,M,186065.00
1534,Bengaluru,24-01-2015,Signature,Food,F,288201.00
1535,Ahmedabad,11-11-2013,Gold,Food,M,53169.00
1536,Delhi,08-07-2014,Platinum,Food,M,225523.00
1537,Greater Mumbai,11-01-2015,Gold,Food,M,124637.00
1538,Greater Mumbai,11-12-2013,Silver,Food,F,14641.00
1539,Bengaluru,26-03-2014,Signature,Food,F,235782.00
1540,Ahmedabad,20-11-2013,Gold,Food,M,292270.00
1541,Ahmedabad,17-01-2015,Silver,Food,M,236351.00
1542,Ahmedabad,20-06-2014,Silver,Food,F,53360.00
1543,Bengaluru,09-04-2014,Signature,Food,M,256852.00
1544,Bengaluru,02-11-2014,Silver,Food,F,285360.00
1545,Bengaluru,06-05-2014,Platinum,Food,F,74602.00
1546,Delhi,12-11-2013,Gold,Food,F,274032.00
1547,Delhi,20-02-2015,Silver,Food,M,298953.00
1548,Delhi,26-01-2014,Signature,Food,F,226180.00
1549,Delhi,28-11-2013,Silver,Food,M,149045.00
1550,Delhi,17-12-2014,Platinum,Food,M,258878.00
1551,Ahmedabad,31-01-2015,Signature,Food,F,76493.00
1552,Ahmedabad,08-11-2014,Signature,Food,M,141574.00
1553,Delhi,17-03-2014,Platinum,Food,M,222219.00
1554,Delhi,14-10-2013,Silver,Food,F,237812.00
1555,Bengaluru,23-12-2013,Gold,Food,M,44203.00
1556,Delhi,27-12-2014,Gold,Food,M,232402.00
1557,Delhi,22-05-2014,Platinum,Food,F,82849.00
1558,Delhi,07-01-2015,Silver,Food,F,257716.00
1559,Delhi,05-11-2013,Signature,Food,F,272060.00
1560,Bengaluru,17-07-2014,Signature,Food,M,160400.00
1561,Bengaluru,08-10-2014,Platinum,Food,M,193063.00
1562,Ahmedabad,29-03-2015,Gold,Food,F,56294.00
1563,Delhi,18-05-2015,Platinum,Food,F,120532.00
1564,Delhi,29-06-2014,Platinum,Food,M,200031.00
1565,Ahmedabad,15-10-2013,Platinum,Food,M,53028.00
1566,Greater Mumbai,21-12-2014,Signature,Food,M,131428.00
1567,Greater Mumbai,04-08-2014,Platinum,Food,M,93654.00
1568,Greater Mumbai,15-01-2014,Silver,Food,F,240746.00
1569,Delhi,02-07-2014,Platinum,Food,M,115547.00
1570,Bengaluru,07-10-2014,Signature,Food,M,203143.00
1571,Bengaluru,26-05-2014,Platinum,Food,M,3445.00
1572,Ahmedabad,15-10-2013,Signature,Food,M,107217.00
1573,Bengaluru,15-02-2015,Gold,Food,F,286893.00
1574,Greater Mumbai,27-12-2013,Gold,Food,F,76763.00
1575,Greater Mumbai,15-11-2014,Platinum,Food,F,204583.00
1576,Greater Mumbai,15-11-2014,Signature,Food,F,92565.00
1577,Delhi,13-10-2013,Silver,Food,F,216522.00
1578,Delhi,29-05-2014,Platinum,Food,F,108852.00
1579,Delhi,04-11-2013,Gold,Food,F,14332.00
1580,Ahmedabad,19-10-2014,Silver,Food,M,31682.00
1581,Greater Mumbai,03-07-2014,Signature,Food,F,89259.00
1582,Greater Mumbai,16-04-2015,Platinum,Food,M,84571.00
1583,Bengaluru,24-02-2015,Signature,Food,M,86536.00
1584,Bengaluru,22-04-2015,Platinum,Food,F,203517.00
1585,Ahmedabad,13-06-2014,Platinum,Food,M,107962.00
1586,Delhi,04-02-2014,Signature,Food,M,155282.00
1587,Greater Mumbai,25-05-2014,Gold,Food,F,182306.00
1588,Greater Mumbai,06-04-2014,Silver,Food,M,215423.00
1589,Ahmedabad,12-10-2013,Signature,Food,M,123647.00
1590,Bengaluru,16-05-2015,Silver,Food,M,241280.00
1591,Ahmedabad,06-03-2014,Gold,Entertainment,F,97671.00
1592,Ahmedabad,15-01-2014,Silver,Grocery,M,257180.00
1593,Ahmedabad,23-09-2014,Platinum,Entertainment,F,52337.00
1594,Bengaluru,21-05-2014,Signature,Bills,M,180255.00
1595,Bengaluru,09-07-2014,Gold,Bills,F,239046.00
1596,Ahmedabad,13-05-2015,Silver,Food,F,92602.00
1597,Delhi,11-03-2014,Platinum,Grocery,F,140717.00
1598,Ahmedabad,26-02-2014,Signature,Grocery,M,244560.00
1599,Greater Mumbai,17-03-2015,Signature,Fuel,M,56280.00
1600,Greater Mumbai,09-07-2014,Gold,Grocery,F,107671.00
1601,Delhi,17-03-2015,Silver,Grocery,F,243760.00
1602,Delhi,20-01-2015,Signature,Grocery,F,195153.00
1603,Bengaluru,30-12-2014,Signature,Fuel,F,76172.00
1604,Ahmedabad,05-01-2014,Platinum,Fuel,F,88952.00
1605,Delhi,18-11-2013,Gold,Fuel,F,248133.00
1606,Bengaluru,01-09-2014,Platinum,Food,M,167325.00
1607,Delhi,07-11-2013,Silver,Food,M,277090.00
1608,Greater Mumbai,18-09-2014,Silver,Fuel,M,297113.00
1609,Ahmedabad,24-08-2014,Silver,Grocery,F,171827.00
1610,Ahmedabad,16-06-2014,Signature,Entertainment,M,237922.00
1611,Ahmedabad,14-04-2014,Platinum,Bills,F,4607.00
1612,Delhi,25-10-2013,Silver,Grocery,M,38793.00
1613,Delhi,04-10-2013,Gold,Grocery,M,125616.00
1614,Ahmedabad,30-10-2014,Gold,Grocery,F,263920.00
1615,Greater Mumbai,10-11-2014,Platinum,Bills,F,53692.00
1616,Bengaluru,05-09-2014,Signature,Entertainment,F,279334.00
1617,Delhi,11-08-2014,Signature,Fuel,F,74223.00
1618,Ahmedabad,14-10-2013,Signature,Grocery,M,254257.00
1619,Greater Mumbai,05-01-2015,Silver,Fuel,M,82669.00
1620,Ahmedabad,19-07-2014,Platinum,Entertainment,F,4802.00
1621,Ahmedabad,02-03-2014,Signature,Grocery,F,92868.00
1622,Greater Mumbai,04-08-2014,Silver,Food,F,246960.00
1623,Ahmedabad,05-02-2015,Gold,Entertainment,M,234132.00
1624,Delhi,18-12-2013,Signature,Grocery,F,108361.00
1625,Greater Mumbai,11-11-2014,Platinum,Entertainment,M,193648.00
1626,Delhi,24-10-2014,Signature,Food,F,252615.00
1627,Delhi,06-02-2015,Silver,Fuel,F,70556.00
1628,Bengaluru,09-04-2014,Silver,Food,F,155285.00
1629,Delhi,27-05-2014,Silver,Grocery,F,211586.00
1630,Greater Mumbai,12-11-2014,Platinum,Entertainment,F,95213.00
1631,Greater Mumbai,20-05-2015,Platinum,Grocery,M,219695.00
1632,Delhi,07-09-2014,Gold,Food,M,238133.00
1633,Delhi,07-06-2014,Gold,Food,M,219839.00
1634,Greater Mumbai,06-03-2015,Gold,Grocery,M,96470.00
1635,Delhi,04-03-2015,Platinum,Bills,M,92367.00
1636,Greater Mumbai,16-06-2014,Signature,Grocery,F,242551.00
1637,Delhi,13-05-2015,Signature,Grocery,M,183035.00
1638,Delhi,29-11-2013,Signature,Food,M,295910.00
1639,Greater Mumbai,13-05-2015,Platinum,Bills,M,185838.00
1640,Greater Mumbai,11-01-2015,Silver,Fuel,F,5904.00
1641,Greater Mumbai,27-11-2013,Gold,Food,M,28977.00
1642,Ahmedabad,20-04-2014,Platinum,Grocery,F,12418.00
1643,Bengaluru,30-03-2015,Gold,Bills,F,129648.00
1644,Delhi,22-05-2015,Gold,Entertainment,M,298651.00
1645,Ahmedabad,26-01-2014,Silver,Grocery,F,115901.00
1646,Ahmedabad,04-03-2015,Signature,Bills,F,187115.00
1647,Delhi,15-04-2015,Signature,Grocery,M,173434.00
1648,Ahmedabad,13-10-2013,Gold,Bills,F,238211.00
1649,Delhi,23-12-2013,Signature,Bills,M,85606.00
1650,Bengaluru,07-09-2014,Signature,Food,M,69425.00
1651,Ahmedabad,24-10-2014,Silver,Entertainment,M,31959.00
1652,Bengaluru,02-05-2015,Signature,Food,M,46999.00
1653,Ahmedabad,25-12-2014,Platinum,Entertainment,F,38358.00
1654,Greater Mumbai,21-02-2015,Signature,Fuel,F,161706.00
1655,Delhi,05-06-2014,Platinum,Grocery,M,85513.00
1656,Delhi,08-08-2014,Silver,Food,F,226766.00
1657,Ahmedabad,08-10-2013,Signature,Fuel,F,57789.00
1658,Ahmedabad,26-11-2014,Gold,Bills,F,158466.00
1659,Greater Mumbai,16-01-2014,Platinum,Entertainment,M,123357.00
1660,Bengaluru,27-06-2014,Gold,Grocery,F,294087.00
1661,Greater Mumbai,29-05-2014,Silver,Fuel,M,251416.00
1662,Greater Mumbai,24-02-2014,Platinum,Entertainment,F,13302.00
1663,Greater Mumbai,25-08-2014,Platinum,Food,M,82439.00
1664,Ahmedabad,01-06-2014,Platinum,Entertainment,F,148121.00
1665,Greater Mumbai,18-01-2015,Signature,Entertainment,M,121419.00
1666,Bengaluru,09-08-2014,Gold,Fuel,M,131161.00
1667,Delhi,21-03-2014,Gold,Grocery,F,34086.00
1668,Greater Mumbai,02-07-2014,Signature,Fuel,F,176483.00
1669,Delhi,17-11-2014,Gold,Entertainment,F,5896.00
1670,Delhi,17-04-2014,Gold,Bills,M,276819.00
1671,Bengaluru,05-02-2015,Gold,Bills,M,7448.00
1672,Ahmedabad,11-09-2014,Signature,Bills,M,80225.00
1673,Greater Mumbai,12-04-2015,Silver,Fuel,M,20961.00
1674,Bengaluru,02-02-2014,Gold,Fuel,F,268556.00
1675,Bengaluru,08-12-2014,Gold,Grocery,M,175845.00
1676,Bengaluru,01-06-2014,Silver,Bills,F,233530.00
1677,Delhi,06-01-2015,Platinum,Entertainment,M,287753.00
1678,Delhi,24-10-2014,Silver,Fuel,F,43230.00
1679,Bengaluru,23-02-2015,Signature,Entertainment,F,66584.00
1680,Ahmedabad,05-02-2014,Signature,Fuel,F,277145.00
1681,Delhi,30-05-2014,Platinum,Entertainment,M,60958.00
1682,Ahmedabad,12-10-2014,Platinum,Grocery,M,207126.00
1683,Ahmedabad,04-11-2014,Signature,Food,F,48749.00
1684,Greater Mumbai,06-04-2014,Silver,Bills,F,277106.00
1685,Ahmedabad,03-11-2014,Signature,Food,M,118161.00
1686,Bengaluru,06-04-2015,Gold,Fuel,F,128828.00
1687,Greater Mumbai,23-03-2014,Signature,Grocery,M,147184.00
1688,Delhi,05-04-2014,Silver,Food,F,90855.00
1689,Ahmedabad,06-01-2015,Gold,Entertainment,F,234227.00
1690,Bengaluru,07-04-2014,Platinum,Entertainment,M,104924.00
1691,Delhi,09-02-2015,Gold,Food,F,219139.00
1692,Bengaluru,08-07-2014,Signature,Fuel,M,220567.00
1693,Greater Mumbai,19-06-2014,Gold,Entertainment,F,76473.00
1694,Greater Mumbai,04-10-2013,Platinum,Grocery,F,22708.00
1695,Bengaluru,29-03-2014,Signature,Grocery,F,280971.00
1696,Ahmedabad,08-07-2014,Platinum,Grocery,F,141760.00
1697,Greater Mumbai,20-11-2014,Signature,Bills,F,123927.00
1698,Ahmedabad,12-12-2014,Silver,Entertainment,M,61427.00
1699,Delhi,02-10-2014,Silver,Bills,M,51382.00
1700,Ahmedabad,17-08-2014,Platinum,Fuel,F,269743.00
1701,Delhi,20-10-2014,Platinum,Bills,F,104031.00
1702,Greater Mumbai,08-11-2013,Signature,Bills,F,67078.00
1703,Delhi,09-07-2014,Signature,Entertainment,F,15446.00
1704,Ahmedabad,10-06-2014,Signature,Grocery,M,289917.00
1705,Bengaluru,16-09-2014,Signature,Food,F,123922.00
1706,Bengaluru,23-01-2015,Silver,Food,M,23427.00
1707,Delhi,25-04-2015,Gold,Food,M,175390.00
1708,Bengaluru,07-04-2015,Gold,Fuel,M,118845.00
1709,Delhi,06-02-2015,Gold,Fuel,M,290501.00
1710,Delhi,23-05-2015,Gold,Grocery,F,72984.00
1711,Bengaluru,29-11-2014,Silver,Food,F,298166.00
1712,Greater Mumbai,07-10-2014,Platinum,Entertainment,M,175939.00
1713,Delhi,18-02-2014,Signature,Grocery,F,150308.00
1714,Greater Mumbai,24-06-2014,Silver,Grocery,M,186636.00
1715,Bengaluru,15-10-2014,Signature,Fuel,M,257240.00
1716,Ahmedabad,05-01-2015,Signature,Food,F,289501.00
1717,Bengaluru,25-02-2015,Silver,Fuel,F,276345.00
1718,Delhi,21-10-2013,Platinum,Bills,F,12303.00
1719,Greater Mumbai,22-03-2014,Gold,Grocery,M,274222.00
1720,Ahmedabad,15-11-2013,Signature,Fuel,F,35473.00
1721,Bengaluru,16-07-2014,Silver,Bills,M,185943.00
1722,Greater Mumbai,30-11-2013,Platinum,Entertainment,M,30474.00
1723,Delhi,14-03-2015,Platinum,Grocery,F,185060.00
1724,Greater Mumbai,21-09-2014,Platinum,Grocery,M,57722.00
1725,Bengaluru,18-12-2014,Silver,Fuel,F,165437.00
1726,Greater Mumbai,14-05-2014,Gold,Grocery,F,188012.00
1727,Ahmedabad,20-01-2015,Gold,Entertainment,M,272746.00
1728,Greater Mumbai,11-02-2015,Silver,Entertainment,F,281240.00
1729,Ahmedabad,24-11-2014,Silver,Fuel,M,221640.00
1730,Greater Mumbai,09-04-2015,Platinum,Fuel,F,34586.00
1731,Delhi,30-09-2014,Platinum,Entertainment,M,157971.00
1732,Bengaluru,15-10-2013,Platinum,Bills,F,154996.00
1733,Greater Mumbai,05-11-2014,Silver,Entertainment,F,184101.00
1734,Ahmedabad,03-10-2014,Signature,Bills,M,70283.00
1735,Greater Mumbai,16-03-2015,Silver,Bills,F,224110.00
1736,Delhi,26-11-2014,Gold,Entertainment,M,217746.00
1737,Bengaluru,26-03-2014,Gold,Entertainment,F,126069.00
1738,Bengaluru,23-01-2014,Silver,Bills,M,163645.00
1739,Bengaluru,17-12-2014,Silver,Entertainment,F,35361.00
1740,Delhi,20-01-2015,Gold,Fuel,M,50383.00
1741,Bengaluru,30-10-2014,Silver,Entertainment,F,178730.00
1742,Delhi,21-02-2014,Silver,Entertainment,F,219138.00
1743,Bengaluru,13-03-2014,Gold,Entertainment,M,40780.00
1744,Delhi,04-01-2015,Silver,Bills,M,234115.00
1745,Delhi,01-01-2015,Signature,Entertainment,F,206102.00
1746,Greater Mumbai,07-05-2015,Gold,Fuel,F,13317.00
1747,Bengaluru,24-03-2014,Gold,Entertainment,M,91740.00
1748,Greater Mumbai,06-09-2014,Platinum,Food,F,170287.00
1749,Greater Mumbai,30-04-2015,Signature,Food,F,238124.00
1750,Ahmedabad,02-07-2014,Platinum,Grocery,M,19595.00
1751,Delhi,10-12-2014,Platinum,Fuel,F,240184.00
1752,Ahmedabad,13-02-2014,Signature,Food,F,3139.00
1753,Greater Mumbai,15-01-2015,Signature,Bills,M,262781.00
1754,Greater Mumbai,11-03-2014,Platinum,Grocery,F,52518.00
1755,Bengaluru,03-03-2015,Gold,Food,M,197863.00
1756,Greater Mumbai,24-02-2015,Platinum,Entertainment,F,154174.00
1757,Delhi,19-09-2014,Gold,Food,M,69057.00
1758,Bengaluru,24-06-2014,Gold,Fuel,F,154426.00
1759,Delhi,15-07-2014,Platinum,Food,F,79357.00
1760,Ahmedabad,26-08-2014,Gold,Bills,F,241270.00
1761,Bengaluru,29-10-2013,Signature,Grocery,M,120392.00
1762,Delhi,01-02-2014,Platinum,Entertainment,F,147623.00
1763,Bengaluru,20-07-2014,Signature,Fuel,F,44309.00
1764,Greater Mumbai,13-02-2014,Gold,Food,F,135046.00
1765,Greater Mumbai,12-07-2014,Signature,Entertainment,F,182842.00
1766,Delhi,24-05-2015,Silver,Bills,M,218802.00
1767,Ahmedabad,17-11-2014,Gold,Grocery,F,186760.00
1768,Greater Mumbai,19-03-2014,Signature,Entertainment,F,28239.00
1769,Delhi,09-12-2013,Gold,Fuel,F,254783.00
1770,Ahmedabad,16-04-2015,Signature,Food,M,242034.00
1771,Delhi,09-04-2014,Platinum,Bills,F,92174.00
1772,Ahmedabad,28-08-2014,Gold,Fuel,M,261278.00
1773,Greater Mumbai,21-02-2014,Gold,Fuel,M,96495.00
1774,Delhi,31-10-2014,Platinum,Entertainment,F,205571.00
1775,Bengaluru,04-04-2014,Platinum,Food,F,207861.00
1776,Greater Mumbai,26-07-2014,Silver,Bills,M,92277.00
1777,Ahmedabad,07-09-2014,Gold,Grocery,F,231658.00
1778,Greater Mumbai,19-12-2013,Platinum,Entertainment,M,57864.00
1779,Bengaluru,16-05-2015,Gold,Grocery,M,233351.00
1780,Greater Mumbai,18-12-2014,Silver,Fuel,M,105425.00
1781,Greater Mumbai,22-04-2015,Gold,Grocery,F,279143.00
1782,Ahmedabad,07-02-2014,Signature,Grocery,M,251798.00
1783,Greater Mumbai,20-03-2015,Silver,Bills,F,2543.00
1784,Ahmedabad,11-04-2014,Gold,Entertainment,M,248754.00
1785,Greater Mumbai,29-10-2014,Gold,Fuel,M,1904.00
1786,Ahmedabad,10-04-2015,Silver,Grocery,F,98859.00
1787,Bengaluru,19-06-2014,Signature,Bills,F,105009.00
1788,Bengaluru,13-10-2014,Silver,Bills,M,125813.00
1789,Delhi,17-10-2014,Silver,Grocery,M,254580.00
1790,Greater Mumbai,03-11-2013,Signature,Food,F,114085.00
1791,Delhi,15-04-2014,Gold,Grocery,F,95167.00
1792,Ahmedabad,03-09-2014,Signature,Bills,F,199496.00
1793,Delhi,12-01-2014,Gold,Entertainment,M,278201.00
1794,Delhi,11-04-2014,Signature,Bills,F,290333.00
1795,Delhi,13-01-2015,Silver,Entertainment,M,254753.00
1796,Delhi,06-03-2014,Platinum,Fuel,F,142842.00
1797,Ahmedabad,16-08-2014,Platinum,Grocery,F,129704.00
1798,Ahmedabad,14-09-2014,Signature,Food,F,61115.00
1799,Greater Mumbai,06-03-2014,Platinum,Entertainment,F,134548.00
1800,Bengaluru,29-07-2014,Gold,Grocery,M,224421.00
1801,Delhi,10-05-2014,Silver,Fuel,M,35876.00
1802,Ahmedabad,14-10-2014,Gold,Bills,F,92188.00
1803,Bengaluru,02-12-2013,Platinum,Bills,M,264781.00
1804,Greater Mumbai,19-05-2015,Silver,Bills,F,29791.00
1805,Greater Mumbai,06-11-2013,Silver,Grocery,M,141476.00
1806,Bengaluru,25-04-2014,Signature,Bills,F,176316.00
1807,Ahmedabad,09-12-2014,Gold,Grocery,F,42413.00
1808,Greater Mumbai,26-03-2014,Signature,Grocery,M,212915.00
1809,Ahmedabad,10-11-2013,Gold,Bills,M,163200.00
1810,Greater Mumbai,06-07-2014,Platinum,Entertainment,F,39425.00
1811,Greater Mumbai,06-08-2014,Gold,Food,M,35073.00
1812,Bengaluru,27-02-2014,Signature,Grocery,M,128602.00
1813,Greater Mumbai,13-03-2015,Gold,Entertainment,F,181935.00
1814,Greater Mumbai,09-11-2013,Platinum,Entertainment,M,275854.00
1815,Greater Mumbai,25-06-2014,Platinum,Grocery,M,236289.00
1816,Ahmedabad,18-10-2013,Signature,Fuel,M,277592.00
1817,Greater Mumbai,15-07-2014,Platinum,Entertainment,F,3278.00
1818,Bengaluru,21-02-2015,Signature,Entertainment,M,74649.00
1819,Ahmedabad,02-01-2015,Gold,Food,M,270197.00
1820,Ahmedabad,14-12-2014,Platinum,Bills,F,117375.00
1821,Ahmedabad,26-12-2014,Signature,Bills,M,221335.00
1822,Bengaluru,04-08-2014,Platinum,Grocery,M,252035.00
1823,Bengaluru,13-04-2014,Silver,Fuel,F,293132.00
1824,Ahmedabad,01-11-2013,Silver,Fuel,M,215066.00
1825,Greater Mumbai,31-07-2014,Platinum,Grocery,M,93661.00
1826,Bengaluru,25-10-2014,Gold,Entertainment,F,49100.00
1827,Delhi,10-04-2014,Signature,Entertainment,F,68466.00
1828,Ahmedabad,26-10-2014,Platinum,Grocery,M,57057.00
1829,Bengaluru,01-09-2014,Signature,Food,F,135425.00
1830,Ahmedabad,23-05-2014,Silver,Fuel,M,34939.00
1831,Bengaluru,08-03-2014,Gold,Grocery,F,206614.00
1832,Bengaluru,09-07-2014,Silver,Entertainment,M,120863.00
1833,Ahmedabad,16-01-2015,Platinum,Bills,F,185700.00
1834,Delhi,28-05-2014,Signature,Bills,M,9440.00
1835,Bengaluru,04-04-2014,Platinum,Fuel,F,87029.00
1836,Delhi,13-11-2014,Silver,Bills,F,101809.00
1837,Greater Mumbai,17-04-2014,Signature,Food,F,172956.00
1838,Ahmedabad,16-03-2015,Signature,Grocery,F,193813.00
1839,Bengaluru,08-02-2015,Signature,Bills,F,185228.00
1840,Ahmedabad,12-02-2014,Gold,Fuel,F,128727.00
1841,Ahmedabad,11-07-2014,Signature,Grocery,F,216019.00
1842,Bengaluru,05-03-2014,Gold,Food,M,51167.00
1843,Ahmedabad,23-11-2013,Gold,Grocery,M,290446.00
1844,Greater Mumbai,13-05-2014,Signature,Bills,M,288383.00
1845,Bengaluru,30-12-2013,Silver,Bills,M,227526.00
1846,Greater Mumbai,14-10-2013,Silver,Grocery,F,42945.00
1847,Greater Mumbai,19-05-2015,Signature,Fuel,M,128081.00
1848,Greater Mumbai,23-01-2015,Gold,Grocery,F,96476.00
1849,Bengaluru,03-12-2013,Silver,Food,M,73409.00
1850,Greater Mumbai,09-03-2015,Silver,Food,M,149492.00
1851,Greater Mumbai,06-03-2015,Gold,Food,M,282583.00
1852,Delhi,03-05-2014,Platinum,Food,M,7311.00
1853,Bengaluru,23-04-2014,Gold,Entertainment,M,183801.00
1854,Greater Mumbai,11-10-2014,Signature,Grocery,F,210848.00
1855,Ahmedabad,18-12-2013,Silver,Fuel,F,80139.00
1856,Bengaluru,01-11-2014,Silver,Bills,F,168555.00
1857,Delhi,18-07-2014,Gold,Fuel,F,41221.00
1858,Ahmedabad,08-02-2014,Gold,Fuel,M,240556.00
1859,Bengaluru,18-01-2014,Platinum,Food,M,27650.00
1860,Bengaluru,27-04-2015,Silver,Entertainment,F,185153.00
1861,Delhi,22-02-2014,Gold,Bills,M,164838.00
1862,Bengaluru,25-08-2014,Gold,Fuel,M,160186.00
1863,Bengaluru,07-09-2014,Gold,Fuel,M,277317.00
1864,Greater Mumbai,29-04-2015,Gold,Bills,M,194711.00
1865,Ahmedabad,28-10-2014,Signature,Bills,M,12123.00
1866,Ahmedabad,23-05-2014,Gold,Fuel,F,225207.00
